2019-10-16 10:49:12-NemsSpider.spiders.dec- parse 82-WARNING:2019-10-16-2019-10-16:应该获取的总数：104条 实际获取的总数：104条
2019-10-16 10:49:12-NemsSpider.pipelines- handler_dec 333-INFO:dongguan-已更新报关单数据E20190000316137307
2019-10-16 10:49:13-NemsSpider.pipelines- handler_dec 337-INFO:jibao-已新增报关单数据I20190000316310297
2019-10-16 10:49:13-NemsSpider.pipelines- handler_dec 323-WARNING:jibao-已跳过报关单数据E20190000316312685
2019-10-16 10:49:13-NemsSpider.pipelines- handler_dec 337-INFO:dongguan-已新增报关单数据E20190000316359107
2019-10-16 10:49:13-NemsSpider.pipelines- handler_dec 323-WARNING:jibao-已跳过报关单数据E20190000316312959
2019-10-16 10:49:14-NemsSpider.pipelines- handler_dec 337-INFO:dongguan-已新增报关单数据E20190000316329921
2019-10-16 10:49:14-NemsSpider.pipelines- handler_dec 323-WARNING:jibao-已跳过报关单数据E20190000316368869
2019-10-16 10:49:14-NemsSpider.pipelines- handler_dec 333-INFO:jibao-已更新报关单数据I20190000314676461
2019-10-16 10:49:14-NemsSpider.pipelines- handler_dec 337-INFO:dongguan-已新增报关单数据E20190000315819011
2019-10-16 10:49:15-NemsSpider.pipelines- handler_dec 323-WARNING:jibao-已跳过报关单数据E20190000316315275
2019-10-16 10:49:15-NemsSpider.pipelines- handler_dec 323-WARNING:jibao-已跳过报关单数据E20190000316142901
2019-10-16 10:49:15-NemsSpider.pipelines- handler_dec 333-INFO:dongguan-已更新报关单数据I20190000316136603
2019-10-16 10:49:15-NemsSpider.nems_join- get_sql_data 451-ERROR:走的其他条件逻辑CR_9,0
2019-10-16 10:49:15-NemsSpider.pipelines- handler_dec 323-WARNING:jibao-已跳过报关单数据E20190000316152729
2019-10-16 10:49:16-NemsSpider.pipelines- handler_dec 337-INFO:dongguan-已新增报关单数据I20190000316357955
2019-10-16 10:49:16-NemsSpider.pipelines- handler_dec 323-WARNING:jibao-已跳过报关单数据E20190000316315291
2019-10-16 10:49:16-NemsSpider.pipelines- handler_nems 154-INFO:已创建核注清单数据201900000012206615
2019-10-16 10:49:16-NemsSpider.pipelines- handler_dec 323-WARNING:jibao-已跳过报关单数据E20190000316315491
2019-10-16 10:49:16-NemsSpider.pipelines- handler_dec 337-INFO:dongguan-已新增报关单数据I20190000316244053
2019-10-16 10:49:17-NemsSpider.spiders.dw_dec- parse 82-WARNING:dw-2019-10-16-2019-10-16:应该获取的总数：0条 实际获取的总数：0条
2019-10-16 10:49:17-NemsSpider.pipelines- handler_dec 323-WARNING:jibao-已跳过报关单数据E20190000316143517
2019-10-16 10:49:17-NemsSpider.spiders.dw_dec- parse 82-WARNING:dw-2019-10-16-2019-10-16:应该获取的总数：1条 实际获取的总数：1条
2019-10-16 10:49:17-NemsSpider.pipelines- handler_dec 323-WARNING:jibao-已跳过报关单数据E20190000316315351
2019-10-16 10:49:17-NemsSpider.nems_join- update_data 589-INFO:备案序号数据更新成功3982
2019-10-16 10:49:17-NemsSpider.nems_join- update_data 589-INFO:备案序号数据更新成功3895
2019-10-16 10:49:17-NemsSpider.pipelines- handler_dec 323-WARNING:jibao-已跳过报关单数据E20190000316315299
2019-10-16 10:49:17-NemsSpider.nems_join- update_data 589-INFO:备案序号数据更新成功3895
2019-10-16 10:49:17-NemsSpider.nems_join- update_data 589-INFO:备案序号数据更新成功3278
2019-10-16 10:49:17-NemsSpider.nems_join- update_data 589-INFO:备案序号数据更新成功3278
2019-10-16 10:49:18-NemsSpider.pipelines- handler_dec 323-WARNING:jibao-已跳过报关单数据E20190000316104495
2019-10-16 10:49:18-NemsSpider.pipelines- handler_dec 337-INFO:dongguan-已新增报关单数据E20190000316326323
2019-10-16 10:49:18-NemsSpider.nems_join- update_data 589-INFO:备案序号数据更新成功3278
2019-10-16 10:49:18-NemsSpider.nems_join- update_data 589-INFO:备案序号数据更新成功3278
2019-10-16 10:49:18-NemsSpider.nems_join- update_data 589-INFO:备案序号数据更新成功3278
2019-10-16 10:49:18-NemsSpider.pipelines- handler_dec 323-WARNING:jibao-已跳过报关单数据E20190000316330283
